area,organismo_origen,via_acceso,año,provincia,contexto,contexto1,circunstancia,alojamiento,violencia_fisica,violencia_psiquica,violencia_genero,violencia_salud,resumen_hecho,descripcion_institucion,establecimiento,
Ulloa,,Personal,2009,Ciudad de Buenos Aires,Situaciones de Detención,Domicilio Particular,,,"Golpes, Heridas penetrantes, Privación de la libertad / Secuestro, Otras formas de maltrato físico","Hostigamiento, Otras formas de maltrato psicológico, Extorsión, forzamiento de la conducta, incitación a la violencia, Amenazas de connotación sexual / de género","Desnudo total, Violación grupal, Violación, Otras formas de violencia sexual y/o de género",,,Policia Federal Argentina (PFA),Destacamento Policia Montada,
PRONALCI,Presidencia de la Nación,Personal,2014,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Golpes,,,,,Prefectura Naval,,
PRONALCI,Presidencia de la Nación,Personal,2014,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Golpes,,,,,Prefectura Naval,,
PRONALCI,,Personal,2015,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Golpes, Otras formas de maltrato físico","Hostigamiento, Amenazas",,,,Prefectura Naval,,
Juridicos Nacional,,Personal,2012,Neuquen,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,Policia Provincial,,
PRONALCI,,Telefónica,2015,Buenos Aires,Situaciones de Tránsito,Espacio Público,,Ninguno,"Golpes, Heridas penetrantes","Amenazas, Disparos intimidatorios",Ninguno,Ninguno,,Policia Provincial,Policía Bonaerense,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2015,Jujuy,Situaciones de Detención,Comisaría,,,Muerte,,,,,Policia Provincial,,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2012,Neuquen,Situaciones de Tránsito,Espacio Público,,,"Muerte, Golpes, Heridas penetrantes",,,Denegación acceso atención médica,,Policia Provincial,Comisaria 1era,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2003,Buenos Aires,Situaciones de Tránsito,Espacio Público,Allanamiento,,Heridas penetrantes,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Policia Provincial,Ex Subcomando de Don Bosco,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2003,Buenos Aires,Situaciones de Detención,Comisaría,Resguardo físico,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Policia Provincial,Ex Subcomando de Don Bosco,
PRONALCI,Presidencia de la Nación,Carta,2010,La Rioja,Situaciones de Tránsito,Espacio Público,,,,Amenazas,,,,Policia Provincial,Policía de La Rioja,
PRONALCI,Presidencia de la Nación,Carta,2010,La Rioja,Situaciones de Tránsito,Espacio Público,,,Golpes,Amenazas,,,,Policia Provincial,Policía de La Rioja,
PRONALCI,Presidencia de la Nación,Carta,2010,La Rioja,Situaciones de Tránsito,Espacio Público,,,Golpes,,,,,Policia Provincial,Policía de La Rioja,
PRONALCI,SECRETARIA DE DDHH,Personal,2001,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,Otras,Secretaría de Seguridad de la Nación,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2014,Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Requisa de pabellón / de pertenencias,,"Golpes, Heridas penetrantes",,,,,Servicio Penitenciario Federal,SPF N°6,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,"Golpes, Heridas penetrantes",,,Denegación acceso atención médica,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2015,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Motines o riñas,,Golpes,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2009,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,Reclamo ante las autoridades,,Otras formas de maltrato físico,"Alejamiento de vínculos, Disparos intimidatorios",,,,,,
Ulloa,,Personal,,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Golpes, Privación de la libertad / Secuestro",,,,,Policia Provincial,Destacamento policial de Mar del Tuyu,
Ulloa,Defensoría,Personal,2014,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Golpes,,,,,Policia Federal Argentina (PFA),Comisaria 40,
Ulloa,Defensoría,Personal,2015,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,Amenazas,,,,Policia Federal Argentina (PFA),Comisaria 40,
Juridicos Internacional,,,2002,Formosa,Situaciones de Detención,Domicilio Particular,Allanamiento,,"Golpes, Otras formas de maltrato físico",,Violación,,,Policia Provincial,Formosa,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Tucuman,Situaciones de Detención,Comisaría,,Malas condiciones de alojamiento (higiene),Otras formas de maltrato físico,,,,,,,
Juridicos Internacional,SECRETARIA DE DDHH,Email,1998,Neuquen,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Traslados,,,,,,,Servicio Penitenciario Federal,Unidad N°9,
Juridicos Internacional,SECRETARIA DE DDHH,Otros,1998,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Privación de la libertad / Secuestro,,,,,Policia Federal Argentina (PFA),comisaria bajo Flores,
Otros,SECRETARIA DE DDHH,Email,2015,Buenos Aires,Situaciones de Detención,Comisaría,,,"Asfixia, Golpes, Otras formas de maltrato físico","Otras formas de maltrato psicológico, Amenazas",,,,Policia Provincial,Comisaria Costa 2,
Otros,SECRETARIA DE DDHH,Email,2015,Buenos Aires,Situaciones de Detención,Comisaría,,,"Asfixia, Golpes, Otras formas de maltrato físico","Otras formas de maltrato psicológico, Amenazas",,,,,Comisaria Costa 2,
PRONALCI,SECRETARIA DE DDHH,Email,2014,Buenos Aires,Situaciones de Detención,Comisaría,,,"Asfixia, Golpes, Sometimiento a corriente eléctrica, Otras formas de maltrato físico","Otras formas de maltrato psicológico, Amenazas",,,,Policia Provincial,Comisaria,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2013,Buenos Aires,Situaciones de Detención,Comisaría,Resguardo físico,,Muerte,,,,,Policia Provincial,Comisaría 1ra  de Pilar,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2015,Buenos Aires,Situaciones de Detención,,,Malas condiciones de alojamiento (infraestructura),Otras formas de maltrato físico,Alejamiento de vínculos,,,,Servicio Penitenciario Provincial,Olmos,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1999,,Situaciones de Detención,Lugar No Identificado,,,,,,,,,,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,2000,Ciudad de Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Muerte, Golpes, Heridas penetrantes",,,,,Policia Federal Argentina (PFA),Comisaria 31,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1988,Ciudad de Buenos Aires,Situaciones de Detención,Comisaría,Ingreso / Admisión,,Golpes,,,Falta de administración de medicación,,Policia Federal Argentina (PFA),Comisaria,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1989,Buenos Aires,Situaciones de Detención,Comisaría,Ingreso / Admisión,,,,,Denegación acceso atención médica,,Policia Federal Argentina (PFA),Comisaria,
PRONALCI,SECRETARIA DE DDHH,Personal,2011,La Rioja,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,Policia Provincial,,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1991,Buenos Aires,Situaciones de Detención,Comisaría,,,Golpes,,,,,Policia Federal Argentina (PFA),Comisaria 3era,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1991,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,,,,,Policia Federal Argentina (PFA),Comisaria,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Domicilio Particular,Allanamiento,"Destrucción de propiedades, Hurto / Robo de pertenencias",Otras formas de maltrato físico,Otras formas de maltrato psicológico,,,,Policia Provincial,Comisaria 5,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1991,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,,,Denegación acceso atención médica,,Policia Federal Argentina (PFA),Comisaria,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1990,Mendoza,Situaciones de Detención,Comisaría,Ingreso / Admisión,,"Golpes, Sometimiento a corriente eléctrica",Disparos intimidatorios,,,,Policia Provincial,Comisaria 17,
Salud Mental,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Internación,Establecimiento de Salud Mental,,,,Restricción injustificada de contacto,,Internación involuntaria injustificada,,Personal de la Salud,comunidad terapéutica,
Salud Mental,Defensoría,Personal,2015,Ciudad de Buenos Aires,Situaciones de Internación,Establecimiento de Salud Mental,,,,,,Internación involuntaria injustificada,,Otras,,
Salud Mental,Defensoría,Otros,2015,Córdoba,Situaciones de Internación,Establecimiento de Salud Mental,,Segregación / Confinamiento,Otras formas de maltrato físico,Restricción injustificada de contacto,,Uso excesivo de medicación,,Personal de la Salud,hospital neuropsiquiátrico,
Salud Mental,Defensoría,Personal,2014,Ciudad de Buenos Aires,Situaciones de Internación,Establecimiento de Salud Mental,Sujeción mecánica,,Otras formas de maltrato físico,Otras formas de maltrato psicológico,,Uso excesivo de medicación,,,,
Salud Mental,Defensoría,Personal,2015,Córdoba,Situaciones de Internación,Establecimiento de Salud Mental,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura), Segregación / Confinamiento",Otras formas de maltrato físico,Restricción injustificada de contacto,,Internación involuntaria injustificada,,Personal de la Salud,Hospital Colonia E. Vidal Abal,
Salud Mental,Defensoría,Personal,2015,Córdoba,Situaciones de Internación,Establecimiento de Salud Mental,,Malas condiciones de alojamiento (infraestructura),,,,,,Personal de la Salud,Hospital Jose Antonio Ceballos,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1994,Neuquen,"Situaciones Fomación, Entrenamiento y/o Rehabilitación",Escuelas de Formación Fuerzas Provinciales,Reclamo ante las autoridades,,,,,,,FFAA_Ejercito,Guarnicion Militar Zapala,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,2009,Buenos Aires,,,,,,,,,,Otras,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Jujuy,Situaciones de Tránsito,Espacio Público,,,"Muerte, Golpes, Privación de la libertad / Secuestro",,Violación,,,Policia Provincial,,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1996,Ciudad de Buenos Aires,Situaciones de Detención,Comisaría,Ingreso / Admisión,,"Muerte, Golpes",,,,,Policia Federal Argentina (PFA),comisaria N°5,
PRONALCI,SECRETARIA DE DDHH,Personal,2010,Buenos Aires,Situaciones de Tránsito,Espacio Público,Zona Liberada,,,"Hostigamiento, Extorsión, forzamiento de la conducta, incitación a la violencia, Amenazas",,,,Policia Provincial,,
PRONALCI,,Personal,2012,Tucuman,Situaciones de Tránsito,Espacio Público,,,,,Violación,,,Policia Provincial,Policia Provincia de Tucumán,
PRONALCI,,Personal,2012,Tucuman,Situaciones de Tránsito,Espacio Público,,,,,Violación,,,Policia Provincial,Comisaria 11 San Miguel de Tucumán,
Ulloa,,Personal,2015,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,Policia Federal Argentina (PFA),,
PRONALCI,SECRETARIA DE DDHH,Email,2005,Rio Negro,Situaciones de Detención,Lugar No Identificado,,,"Asfixia, Muerte",,,,,Policia Provincial,,
Juridicos Internacional,SECRETARIA DE DDHH,Internet / Redes,1994,Santa Fe,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Reclamo ante las autoridades,,,,,,,Servicio Penitenciario Federal,,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,Traslados,,,Alejamiento de vínculos,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2013,Mendoza,Situaciones de Tránsito,Espacio Público,,,"Muerte, Heridas penetrantes",,,,,Policia Provincial,Comisaría 14,
Salud Mental,Defensoría,Personal,2014,Ciudad de Buenos Aires,Situaciones de Internación,Establecimiento de Rehabilitación de Adicciones,Ingreso / Admisión,"Malas condiciones de alojamiento (infraestructura), Negación de toda privacidad",,"Hostigamiento, Otras formas de maltrato psicológico, Restricción injustificada de contacto",,Internación involuntaria injustificada,,Personal de la Salud,Comunidad Terapéutica,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Neuquen,Situaciones de Detención,Domicilio Particular,Allanamiento,Destrucción de propiedades,Golpes,Amenazas,,,,Policia Provincial,,
Salud Mental,Defensoría,Personal,2014,Ciudad de Buenos Aires,Situaciones de Internación,Hospital General,Ingreso / Admisión,,Privación de la libertad / Secuestro,,,Internación involuntaria injustificada,,Personal de la Salud,Sanatorio san José,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,Traslados,,,Alejamiento de vínculos,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Alejamiento de vínculos,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2015,Ciudad de Buenos Aires,Situaciones de Detención,Domicilio Particular,,,Golpes,Otras formas de maltrato psicológico,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Lugar No Identificado,,,Otras formas de maltrato físico,"Hostigamiento, Amenazas",,,,,,
Juridicos Internacional,SECRETARIA DE DDHH,Carta,1990,Chaco,Situaciones de Detención,Comisaría,Ingreso / Admisión,,"Quemaduras, Golpes",,,,,Policia Provincial,Destacamento policial Barranqueras,
Salud Mental,Defensoría,Personal,2014,Buenos Aires,Situaciones de Internación,Establecimiento de Salud Mental,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura), Negación de toda privacidad","Privación de la libertad / Secuestro, Otras formas de maltrato físico",,,Internación involuntaria injustificada,,Personal de la Salud,Clínica Privada de Reposo Nuestra Sra de Betharran,
PRONALCI,SECRETARIA DE DDHH,Personal,,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,"Hostigamiento, Amenazas",,,,,,
Juridicos Internacional,SECRETARIA DE DDHH,Carta,2003,Chubut,Situaciones de Tránsito,Espacio Público,Ingreso / Admisión,,"Muerte, Golpes, Desaparición (forzada)",Disparos intimidatorios,,,,Policia Provincial,Comisaria1°,
PRONALCI,,Telefónica,2014,Chubut,Situaciones de Detención,Comisaría,,,Golpes,,,,,Policia Provincial,Policía de Comodoro Rivadavia,
PRONALCI,,Telefónica,2014,Chubut,Situaciones de Detención,Comisaría,,,Muerte,,,,,Policia Provincial,Policía de Comodoro Rivadavia,
Centro de Denuncias,SECRETARIA DE DDHH,Otros,,Buenos Aires,Situaciones de Detención,Comisaría,,Malas condiciones de alojamiento (higiene),"Golpes, Heridas penetrantes",Amenazas,,Denegación acceso atención médica,,Policia Metropolitana (GCBA),Comisaria 1,
PRONALCI,SECRETARIA DE DDHH,Personal,2010,Santa Cruz,"Situaciones Fomación, Entrenamiento y/o Rehabilitación",Escuelas de Formación Fuerzas Provinciales,,,Muerte,,,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,2013,Mendoza,Situaciones de Detención,Comisaría,,,"Privación de la libertad / Secuestro, Otras formas de maltrato físico",Otras formas de maltrato psicológico,,Denegación acceso atención médica,,Policia Provincial,Comisaría 12,
PRONALCI,SECRETARIA DE DDHH,Personal,2013,Mendoza,Situaciones de Tránsito,Espacio Público,,,"Golpes, Privación de la libertad / Secuestro",,,,,Policia Provincial,Comisaría 12,
Ulloa,,Personal,2015,Buenos Aires,Situaciones de Detención,Domicilio Particular,Allanamiento,,Muerte,,,,,Policia Provincial,DDI Vicente López,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Comisaría,Sujeción mecánica,,"Asfixia, Golpes, Sometimiento a posturas forzadas",,,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Tránsito,Espacio Público,Allanamiento,,,"Amenazas, Disparos intimidatorios",,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Domicilio Particular,Allanamiento,,Golpes,,,,,Policia Provincial,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Comisaría,,,Golpes,,,,,Policia Provincial,,
Juridicos Internacional,SECRETARIA DE DDHH,Carta,2003,Mendoza,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura), Segregación / Confinamiento, Hurto / Robo de pertenencias","Muerte, Golpes, Heridas penetrantes",Restricción injustificada derechos al trabajo y la educación,,"Denegación acceso atención médica, Denegación de acceso atención terapéutica, Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales, Falta de administración de medicación",,Servicio Penitenciario Federal,servicio penitenciario,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Golpes,"Extorsión, forzamiento de la conducta, incitación a la violencia",,,,Policia Provincial,Destacamento anexo a la Cría 7ma,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Comisaría,Ingreso / Admisión,,Golpes,,,,,Policia Provincial,Destacamento anexo a la Cría 7ma,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Tránsito,Móviles y medios de transporte de Fuerzas de Seguridad,Traslados,,,Amenazas,,,,Policia Provincial,Destacamento anexo a la Cría 7ma,
Juridicos Internacional,SECRETARIA DE DDHH,Carta,2003,Chubut,Situaciones de Detención,Comisaría,,Malas condiciones de alojamiento (higiene),"Golpes, Heridas penetrantes, Otras formas de maltrato físico",Otras formas de maltrato psicológico,,"Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales, Internación involuntaria injustificada, Uso excesivo de medicación",,Policia Provincial,Comisaria segunda,
PRONALCI,SECRETARIA DE DDHH,Personal,2000,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,"Muerte, Heridas penetrantes",,,,,Policia Provincial,Policía Bonaerense,
PRONALCI,SECRETARIA DE DDHH,Personal,2013,Misiones,Situaciones de Detención,Comisaría,,,"Caídas provocadas, Golpes, Privación de la libertad / Secuestro, Otras formas de maltrato físico","Hostigamiento, Amenazas",,Denegación acceso atención médica,,Servicio Penitenciario Provincial,Comisaria 1,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Mala alimentación,Otras formas de maltrato físico,,,"Denegación acceso atención médica, Falta de administración de medicación",,Servicio Penitenciario Provincial,Unidad N° 26,
PRONALCI,SECRETARIA DE DDHH,Personal,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Otras formas de maltrato físico,,,Denegación acceso atención médica,,,,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Amenazas,,,,Servicio Penitenciario Federal,Complejo Penitenciario IV,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2014,,Situaciones de Detención,Lugar No Identificado,,,,Restricción injustificada de contacto,,,,Servicio Penitenciario Federal,Complejo Penitenciario IV,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2014,Ciudad de Buenos Aires,Situaciones de Detención,Domicilio Particular,Allanamiento,,Sometimiento a posturas forzadas,,,,,Servicio Penitenciario Federal,Complejo Penitenciario IV,
Juridicos Nacional,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Requisa de pabellón / de pertenencias,Hurto / Robo de pertenencias,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,Complejo Penitenciario IV,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Jujuy,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,Unidad Penitenciaria N°8,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,Situaciones de Detención,Lugar No Identificado,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Comisaría,,,Otras formas de maltrato físico,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Provincial,Comisaria 4° de San Fernando,
PRONALCI,,,2015,Corrientes,Situaciones de Tránsito,Espacio Público,,,"Golpes, Sometimiento a posturas forzadas, Privación de la libertad / Secuestro, Otras formas de maltrato físico","Hostigamiento, Otras formas de maltrato psicológico, Ablandamiento, Extorsión, forzamiento de la conducta, incitación a la violencia, Amenazas, Alejamiento de vínculos, Restricción injustificada de contacto",,"Falta de administración de medicación, Intervención médica forzada, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,,,
Ulloa,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,,,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,,Corrientes,Situaciones de Tránsito,Espacio Público,,,"Asfixia, Caídas provocadas, Golpes",Amenazas,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2015,Córdoba,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,"Golpes, Otras formas de maltrato físico",,,,,,,
Otros,Presidencia de la Nación,Carta,2013,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,Muerte,,,,,,,
Otros,Defensoría,Personal,2015,Ciudad de Buenos Aires,Situaciones de Internación,,,,,,,,,Personal de la Salud,Hospital Borda,
PRONALCI,SECRETARIA DE DDHH,Personal,,Buenos Aires,,,,,"Quemaduras, Golpes, Otras formas de maltrato físico","Hostigamiento, Otras formas de maltrato psicológico, Amenazas",,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2016,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,Policia Metropolitana (GCBA),Comisaria 2 de Burzaco,
PRONALCI,SECRETARIA DE DDHH,Personal,2016,Buenos Aires,Situaciones de Detención,Comisaría,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",Golpes,"Hostigamiento, Amenazas",,,,Policia Metropolitana (GCBA),Comisaria 2 de Burzaco,
PRONALCI,SECRETARIA DE DDHH,Personal,,,,,,,,"Hostigamiento, Amenazas",,,,Policia Metropolitana (GCBA),Comisaria 2 de Burzaco,
PRONALCI,,Email,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos",,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,,,,,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2000,Jujuy,Situaciones de Detención,,,,,,,,,,,
Otros,SECRETARIA DE DDHH,Otros,,Buenos Aires,Situaciones de Tránsito,Espacio Público,,,,,,,,,,
PRONALCI,,,2006,La Rioja,,,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Golpes,,,Denegación acceso atención médica,,,,
PRONALCI,SECRETARIA DE DDHH,Otros,2013,Buenos Aires,,,,,,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2008,Jujuy,Situaciones de Detención,Lugar No Identificado,,,"Golpes, Sometimiento a posturas forzadas, Otras formas de maltrato físico","Hostigamiento, Otras formas de maltrato psicológico, Amenazas",Desnudo total,,,,,
PRONALCI,,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Otras formas de maltrato físico,,,,,,,
Juridicos Nacional,SECRETARIA DE DDHH,Carta,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Resguardo físico,,,Otras formas de maltrato psicológico,,"Denegación acceso atención médica, Falta de acceso ayudas técnicas y/o elementos / insumos medico asistenciales, Falta de administración de medicación",,Servicio Penitenciario Federal,SPF - COMPLEJO PENITENCIARIO FEDERAL I - EZEIZA,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,"Golpes, Otras formas de maltrato físico",,,Denegación acceso atención médica,,,,
Juridicos Nacional,SECRETARIA DE DDHH,,2007,Neuquen,Situaciones de Tránsito,Espacio Público,,,"Muerte, Heridas penetrantes",,,,,Policia Provincial,Policía de Neuquén,
PRONALCI,SECRETARIA DE DDHH,Personal,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Amenazas,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Ciudad de Buenos Aires,,,,,,,,,,,,
PRONALCI,,,2015,Buenos Aires,,,,,Golpes,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2013,Buenos Aires,,,,,Muerte,,,,,Policia Metropolitana (GCBA),,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Comisaría,Examen médico,,,,,Denegación de acceso atención terapéutica,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,,,Situaciones de Detención,,,,,,,Denegación acceso atención médica,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2014,Misiones,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,Muerte,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2014,Misiones,Situaciones de Tránsito,Móviles y medios de transporte de Fuerzas de Seguridad,Traslados,,Muerte,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Chaco,Situaciones de Detención,Comisaría,,,"Asfixia, Muerte",,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,2016,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,,,,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",Golpes,,,,,,,
PRONALCI,SECRETARIA DE DDHH,Telefónica,,,Situaciones de Detención,Comisaría,,,,,,"Denegación acceso atención médica, Falta de administración de medicación",,,,
PRONALCI,SECRETARIA DE DDHH,Personal,2015,Buenos Aires,,,,,Muerte,,,,,,,
